OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
1019544,deec1f6f,8/8/2015 1:00,Saturday,Aug,8,2015,1,8,8,2015,FELONY ASSAULT,FELONY,G,47,BRONX,N.Y. POLICE DEPT,1034140,263084,"(40.8886459940001, -73.819564825)"
1019545,6d6730f8,8/8/2015 1:15,Saturday,Aug,8,2015,1,8,8,2015,ROBBERY,FELONY,E,113,QUEENS,N.Y. POLICE DEPT,1051588,187231,"(40.680334698, -73.757221434)"
1019549,d8a33818,8/8/2015 1:45,Saturday,Aug,8,2015,1,8,8,2015,RAPE,FELONY,F,60,BROOKLYN,N.Y. HOUSING POLICE,990922,149184,"(40.5761573, -73.9759837999999)"
1019552,d43b2798,8/8/2015 1:50,Saturday,Aug,8,2015,1,8,8,2015,FELONY ASSAULT,FELONY,G,6,MANHATTAN,N.Y. POLICE DEPT,983469,208008,"(40.7376187360001, -74.002819678)"
1019559,fe7dd63a,8/8/2015 2:10,Saturday,Aug,8,2015,2,8,8,2015,GRAND LARCENY,FELONY,F,18,MANHATTAN,N.Y. POLICE DEPT,987202,216308,"(40.760399691, -73.989345547)"
1019560,c0a1a35f,8/8/2015 2:10,Saturday,Aug,8,2015,2,8,8,2015,ROBBERY,FELONY,F,18,MANHATTAN,N.Y. TRANSIT POLICE,988669,216684,"(40.7614311040001, -73.9840498359999)"
1019561,1c5b3b5f,8/8/2015 2:25,Saturday,Aug,8,2015,2,8,8,2015,ROBBERY,FELONY,G,106,QUEENS,N.Y. POLICE DEPT,1034593,190148,"(40.68845415, -73.818473104)"
1019663,3056b03a,2/5/2015 23:00,Thursday,Feb,5,2015,23,2,7,2015,GRAND LARCENY,FELONY,E,9,MANHATTAN,N.Y. POLICE DEPT,986284,203541,"(40.725357715, -73.992663132)"
1019673,bbe45125,2/7/2015 0:30,Saturday,Feb,7,2015,0,2,7,2015,ROBBERY,FELONY,G,84,BROOKLYN,N.Y. POLICE DEPT,988016,190625,"(40.6899057750001, -73.9864216)"
1019676,ebb02302,2/7/2015 0:50,Saturday,Feb,7,2015,0,2,7,2015,FELONY ASSAULT,FELONY,F,52,BRONX,N.Y. POLICE DEPT,1014260,256172,"(40.8697647070001, -73.891495476)"
1019677,65bdc826,2/7/2015 0:55,Saturday,Feb,7,2015,0,2,7,2015,ROBBERY,FELONY,E,68,BROOKLYN,N.Y. POLICE DEPT,977256,166335,"(40.6232330780001, -74.025195961)"
1019679,eb87d39b,2/7/2015 1:00,Saturday,Feb,7,2015,1,2,7,2015,ROBBERY,FELONY,G,110,QUEENS,N.Y. POLICE DEPT,1022223,212130,"(40.7488511060001, -73.8629531399999)"
1019738,69e66165,12/7/2015 10:45,Monday,Dec,7,2015,10,12,7,2015,FELONY ASSAULT,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1015639,184093,"(40.6719220730001, -73.886846125)"
1019739,5d22b17,12/7/2015 10:50,Monday,Dec,7,2015,10,12,7,2015,GRAND LARCENY,FELONY,G,73,BROOKLYN,N.Y. POLICE DEPT,1008731,181974,"(40.6661276890001, -73.911756695)"
1019743,f8a1ee2a,12/7/2015 11:00,Monday,Dec,7,2015,11,12,7,2015,GRAND LARCENY,FELONY,F,115,QUEENS,N.Y. POLICE DEPT,1014092,213254,"(40.7519673780001, -73.892293701)"
1019769,6df93333,8/8/2015 3:00,Saturday,Aug,8,2015,3,8,8,2015,GRAND LARCENY,FELONY,E,17,MANHATTAN,N.Y. POLICE DEPT,992282,213788,"(40.753479778, -73.9710111649999)"
1019771,d187e5a5,8/8/2015 3:30,Saturday,Aug,8,2015,3,8,8,2015,ROBBERY,FELONY,G,44,BRONX,N.Y. POLICE DEPT,1006654,241444,"(40.829363293, -73.9190453849999)"
1019774,2f7a11ad,8/8/2015 3:55,Saturday,Aug,8,2015,3,8,8,2015,FELONY ASSAULT,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1014972,211480,"(40.747095184, -73.8891256539999)"
1019777,53e42377,8/8/2015 4:00,Saturday,Aug,8,2015,4,8,8,2015,GRAND LARCENY,FELONY,F,72,BROOKLYN,N.Y. POLICE DEPT,980535,174483,"(40.645599593, -74.0133884909999)"
1019781,89e3e0c8,8/8/2015 4:00,Saturday,Aug,8,2015,4,8,8,2015,FELONY ASSAULT,FELONY,E,46,BRONX,N.Y. POLICE DEPT,1008685,248472,"(40.848647719, -73.911680839)"
1019885,8f8fbf68,2/7/2015 1:15,Saturday,Feb,7,2015,1,2,7,2015,FELONY ASSAULT,FELONY,G,20,MANHATTAN,N.Y. POLICE DEPT,990455,224964,"(40.784156469, -73.977595127)"
1019886,67efdef1,2/7/2015 1:20,Saturday,Feb,7,2015,1,2,7,2015,GRAND LARCENY,FELONY,G,72,BROOKLYN,N.Y. TRANSIT POLICE,979305,172965,"(40.6414324080001, -74.017819698)"
1019888,3e32a028,2/7/2015 1:30,Saturday,Feb,7,2015,1,2,7,2015,GRAND LARCENY,FELONY,F,45,BRONX,N.Y. TRANSIT POLICE,1029380,246584,"(40.843384201, -73.83689134)"
1019889,d79d1436,2/7/2015 1:30,Saturday,Feb,7,2015,1,2,7,2015,GRAND LARCENY,FELONY,F,68,BROOKLYN,N.Y. POLICE DEPT,978016,172087,"(40.6390216720001, -74.022463524)"
1019890,bf332518,2/7/2015 1:50,Saturday,Feb,7,2015,1,2,7,2015,GRAND LARCENY,FELONY,E,6,MANHATTAN,N.Y. POLICE DEPT,983444,206483,"(40.733432985, -74.002909707)"
1019895,5176ff47,2/7/2015 2:15,Saturday,Feb,7,2015,2,2,7,2015,FELONY ASSAULT,FELONY,E,104,QUEENS,N.Y. POLICE DEPT,1009324,194460,"(40.7003972420001, -73.909572695)"
1019903,d22ef6d8,2/7/2015 2:45,Saturday,Feb,7,2015,2,2,7,2015,ROBBERY,FELONY,E,88,BROOKLYN,N.Y. POLICE DEPT,992376,188772,"(40.6848167850001, -73.9707020819999)"
1019948,2f41f5cb,12/7/2015 11:05,Monday,Dec,7,2015,11,12,7,2015,ROBBERY,FELONY,E,42,BRONX,N.Y. POLICE DEPT,1014172,241737,"(40.830145224, -73.891878074)"
1019957,bbc64a98,12/7/2015 11:41,Monday,Dec,7,2015,11,12,7,2015,ROBBERY,FELONY,G,17,MANHATTAN,N.Y. POLICE DEPT,992760,215907,"(40.7592954470001, -73.969283215)"
1019959,9f962792,12/7/2015 12:00,Monday,Dec,7,2015,12,12,8,2015,GRAND LARCENY,FELONY,G,66,BROOKLYN,N.Y. TRANSIT POLICE,989955,173465,"(40.6428043450001, -73.979444266)"
1019971,bb09e3f8,10/31/2015 2:30,Saturday,Oct,31,2015,2,11,8,2015,GRAND LARCENY,FELONY,E,10,MANHATTAN,N.Y. POLICE DEPT,984058,213415,"(40.7524596330001, -74.000694433)"
1019993,2aca106a,8/8/2015 5:00,Saturday,Aug,8,2015,5,8,8,2015,ROBBERY,FELONY,G,70,BROOKLYN,N.Y. POLICE DEPT,996786,171735,"(40.638048832, -73.954832922)"
1020108,51b3e530,2/7/2015 3:00,Saturday,Feb,7,2015,3,2,7,2015,ROBBERY,FELONY,F,46,BRONX,N.Y. TRANSIT POLICE,1009886,250359,"(40.8538235670001, -73.907332598)"
1020111,6859ff79,2/7/2015 3:30,Saturday,Feb,7,2015,3,2,7,2015,GRAND LARCENY,FELONY,F,114,QUEENS,N.Y. POLICE DEPT,1008817,219241,"(40.7684163810001, -73.911310693)"
1020115,40280cca,2/7/2015 3:53,Saturday,Feb,7,2015,3,2,7,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,42,BRONX,N.Y. POLICE DEPT,1009021,241950,"(40.8307457970001, -73.910490451)"
1020116,61886d41,2/7/2015 3:55,Saturday,Feb,7,2015,3,2,7,2015,FELONY ASSAULT,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1016616,212102,"(40.748796553, -73.883189467)"
1020119,64edaa9d,2/7/2015 4:00,Saturday,Feb,7,2015,4,2,7,2015,ROBBERY,FELONY,E,19,MANHATTAN,N.Y. POLICE DEPT,997629,225709,"(40.786193349, -73.951688254)"
1020122,11166770,2/7/2015 4:03,Saturday,Feb,7,2015,4,2,8,2015,GRAND LARCENY,FELONY,G,122,STATEN ISLAND,N.Y. POLICE DEPT,958030,150431,"(40.579543802, -74.094392102)"
1020167,44256157,12/7/2015 12:30,Monday,Dec,7,2015,12,12,8,2015,GRAND LARCENY,FELONY,G,19,MANHATTAN,N.Y. POLICE DEPT,996888,219087,"(40.768018791, -73.954376549)"
1020168,66bbd2fd,12/7/2015 12:40,Monday,Dec,7,2015,12,12,7,2015,ROBBERY,FELONY,F,69,BROOKLYN,N.Y. POLICE DEPT,1014599,170521,"(40.634673541, -73.890656325)"
1020170,737dbb45,12/7/2015 13:00,Monday,Dec,7,2015,13,12,7,2015,BURGLARY,FELONY,F,122,STATEN ISLAND,N.Y. POLICE DEPT,957959,155709,"(40.594030645, -74.0946682329999)"
1020177,fba3a47d,12/7/2015 13:20,Monday,Dec,7,2015,13,12,7,2015,BURGLARY,FELONY,E,75,BROOKLYN,N.Y. HOUSING POLICE,1012448,182122,"(40.6665228590001, -73.8983577069999)"
1020184,5386a2c4,12/7/2015 13:40,Monday,Dec,7,2015,13,12,7,2015,GRAND LARCENY,FELONY,E,76,BROOKLYN,N.Y. POLICE DEPT,986201,190094,"(40.688448888, -73.9929664749999)"
1020207,58a2f2c8,8/8/2015 5:30,Saturday,Aug,8,2015,5,8,8,2015,ROBBERY,FELONY,F,107,QUEENS,N.Y. POLICE DEPT,1035561,208178,"(40.7379365410001, -73.814845253)"
1020215,1a57abf5,8/8/2015 6:45,Saturday,Aug,8,2015,6,8,8,2015,FELONY ASSAULT,FELONY,E,75,BROOKLYN,N.Y. POLICE DEPT,1013546,183446,"(40.6701533770001, -73.894394059)"
1020216,e7b0d49f,8/8/2015 6:50,Saturday,Aug,8,2015,6,8,8,2015,ROBBERY,FELONY,E,63,BROOKLYN,N.Y. POLICE DEPT,1003204,166367,"(40.6233034000001, -73.9317232779999)"
1020217,6b6b8aaa,8/8/2015 6:50,Saturday,Aug,8,2015,6,8,8,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1017035,245577,"(40.8406747440001, -73.881513844)"
1020328,1e65c4ad,2/7/2015 4:45,Saturday,Feb,7,2015,4,2,7,2015,BURGLARY,FELONY,G,18,MANHATTAN,N.Y. POLICE DEPT,988211,218130,"(40.7654002190001, -73.985702263)"
1020333,2aa5fefc,2/7/2015 5:00,Saturday,Feb,7,2015,5,2,7,2015,FELONY ASSAULT,FELONY,G,75,BROOKLYN,N.Y. HOUSING POLICE,1014551,184359,"(40.6726559730001, -73.890767094)"
1020337,d83b8413,2/7/2015 5:30,Saturday,Feb,7,2015,5,2,8,2015,GRAND LARCENY,FELONY,F,18,MANHATTAN,N.Y. POLICE DEPT,987953,215889,"(40.7592493610001, -73.9866348749999)"
1020338,12c21230,2/7/2015 5:40,Saturday,Feb,7,2015,5,2,7,2015,GRAND LARCENY,FELONY,E,60,BROOKLYN,N.Y. TRANSIT POLICE,989472,148971,"(40.5755736300001, -73.981203625)"
1020394,d5df8309,12/7/2015 14:40,Monday,Dec,7,2015,14,12,7,2015,ROBBERY,FELONY,F,68,BROOKLYN,N.Y. POLICE DEPT,976807,170209,"(40.6338660270001, -74.026817668)"
1020395,aef5d001,12/7/2015 14:40,Monday,Dec,7,2015,14,12,8,2015,GRAND LARCENY,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1016886,247078,"(40.8447950990001, -73.882045037)"
1020397,2cacb6d8,12/7/2015 14:45,Monday,Dec,7,2015,14,12,8,2015,FELONY ASSAULT,FELONY,F,111,QUEENS,N.Y. POLICE DEPT,1051936,213345,"(40.7520084510001, -73.755704193)"
1020400,6af87a6,12/7/2015 15:00,Monday,Dec,7,2015,15,12,7,2015,GRAND LARCENY,FELONY,G,120,STATEN ISLAND,N.Y. POLICE DEPT,961010,170904,"(40.6357462930001, -74.0837347149999)"
1020421,d06fdc53,10/31/2015 8:30,Saturday,Oct,31,2015,8,11,2,2015,GRAND LARCENY,FELONY,G,13,MANHATTAN,N.Y. POLICE DEPT,985393,208400,"(40.7386946400001, -73.995876879)"
1020423,4ec8d19d,10/31/2015 9:00,Saturday,Oct,31,2015,9,11,1,2015,BURGLARY,FELONY,G,68,BROOKLYN,N.Y. POLICE DEPT,975041,164539,"(40.6183014060001, -74.033172615)"
1020431,f4e6711e,8/8/2015 9:00,Saturday,Aug,8,2015,9,8,8,2015,FELONY ASSAULT,FELONY,F,103,QUEENS,N.Y. POLICE DEPT,1038454,193792,"(40.698433261, -73.804521715)"
1020439,fdbd7c60,8/8/2015 9:45,Saturday,Aug,8,2015,9,8,8,2015,ROBBERY,FELONY,F,26,MANHATTAN,N.Y. TRANSIT POLICE,996351,236132,"(40.814803479, -73.956284484)"
1020443,ae0cdf36,8/8/2015 10:00,Saturday,Aug,8,2015,10,8,8,2015,ROBBERY,FELONY,E,28,MANHATTAN,N.Y. POLICE DEPT,999934,233568,"(40.8077603780001, -73.943346267)"
1020444,6287f659,8/8/2015 10:00,Saturday,Aug,8,2015,10,8,8,2015,GRAND LARCENY,FELONY,G,32,MANHATTAN,N.Y. HOUSING POLICE,999126,235493,"(40.8130453650001, -73.946260732)"
1020559,4d98b8fd,2/7/2015 9:45,Saturday,Feb,7,2015,9,2,7,2015,GRAND LARCENY,FELONY,G,40,BRONX,N.Y. POLICE DEPT,1006075,236932,"(40.8169805840001, -73.921152255)"
1020564,dc7f388f,2/7/2015 10:15,Saturday,Feb,7,2015,10,2,7,2015,ROBBERY,FELONY,E,17,MANHATTAN,N.Y. POLICE DEPT,992666,215215,"(40.7573961740001, -73.96962339)"
1020610,73f5fa86,12/7/2015 15:00,Monday,Dec,7,2015,15,12,7,2015,GRAND LARCENY,FELONY,F,30,MANHATTAN,N.Y. POLICE DEPT,1000042,241620,"(40.8298606590001, -73.942937193)"
1020612,bd4cd4a3,12/7/2015 15:05,Monday,Dec,7,2015,15,12,8,2015,GRAND LARCENY,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1031410,215782,"(40.7588306800001, -73.8297708109999)"
1020614,5c9ee629,12/7/2015 15:10,Monday,Dec,7,2015,15,12,7,2015,ROBBERY,FELONY,E,50,BRONX,N.Y. HOUSING POLICE,1009418,258118,"(40.875121011, -73.9089951829999)"
1020623,f950f2a6,12/7/2015 15:30,Monday,Dec,7,2015,15,12,7,2015,GRAND LARCENY,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1030921,215614,"(40.758372158, -73.831537087)"
1020626,5a84230a,12/7/2015 15:30,Monday,Dec,7,2015,15,12,7,2015,FELONY ASSAULT,FELONY,E,46,BRONX,N.Y. POLICE DEPT,1009377,248932,"(40.8499083400001, -73.909177874)"
1020650,478943c1,8/8/2015 10:35,Saturday,Aug,8,2015,10,8,8,2015,GRAND LARCENY,FELONY,G,84,BROOKLYN,N.Y. POLICE DEPT,988175,190975,"(40.690866375, -73.9858480569999)"
1020651,931bceff,8/8/2015 10:40,Saturday,Aug,8,2015,10,8,8,2015,ROBBERY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1032662,188859,"(40.6849269190001, -73.825445206)"
1020653,2fbaadba,8/8/2015 10:40,Saturday,Aug,8,2015,10,8,8,2015,FELONY ASSAULT,FELONY,E,47,BRONX,N.Y. POLICE DEPT,1022625,264510,"(40.8926174960001, -73.861202751)"
1020659,ba1d06b0,8/8/2015 11:00,Saturday,Aug,8,2015,11,8,8,2015,GRAND LARCENY,FELONY,E,26,MANHATTAN,N.Y. HOUSING POLICE,996591,237320,"(40.8180638750001, -73.9554152589999)"
1020662,d6b18340,8/8/2015 11:15,Saturday,Aug,8,2015,11,8,8,2015,ROBBERY,FELONY,E,77,BROOKLYN,N.Y. POLICE DEPT,997053,184860,"(40.674073702, -73.953845977)"
1020774,60085c86,2/7/2015 11:00,Saturday,Feb,7,2015,11,9,1,2015,GRAND LARCENY,FELONY,F,41,BRONX,N.Y. POLICE DEPT,1012185,236161,"(40.8148471980001, -73.8990813199999)"
1020775,dc9904e9,2/7/2015 11:13,Saturday,Feb,7,2015,11,2,7,2015,FELONY ASSAULT,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1016278,183982,"(40.6716151140001, -73.884543101)"
1020780,1fc718ee,2/7/2015 11:35,Saturday,Feb,7,2015,11,2,7,2015,FELONY ASSAULT,FELONY,G,46,BRONX,N.Y. POLICE DEPT,1011043,251220,"(40.856183319, -73.9031468429999)"
1020783,e9f30f38,2/7/2015 12:00,Saturday,Feb,7,2015,12,2,7,2015,GRAND LARCENY,FELONY,G,78,BROOKLYN,N.Y. POLICE DEPT,991744,186153,"(40.6776287820001, -73.9729837529999)"
1020784,8ba48581,2/7/2015 12:00,Saturday,Feb,7,2015,12,2,7,2015,ROBBERY,FELONY,F,79,BROOKLYN,N.Y. POLICE DEPT,998293,192896,"(40.696128806, -73.949358967)"
1020830,14a2a607,12/7/2015 15:40,Monday,Dec,7,2015,15,12,7,2015,GRAND LARCENY,FELONY,F,1,MANHATTAN,N.Y. POLICE DEPT,982351,201758,"(40.72046384, -74.006852204)"
1020831,809bc5d9,12/7/2015 15:45,Monday,Dec,7,2015,15,12,7,2015,GRAND LARCENY,FELONY,E,44,BRONX,N.Y. POLICE DEPT,1004749,240880,"(40.8278199010001, -73.925930756)"
1020833,c012dd14,12/7/2015 16:00,Monday,Dec,7,2015,16,12,8,2015,GRAND LARCENY,FELONY,F,60,BROOKLYN,N.Y. POLICE DEPT,986771,148698,"(40.574825477, -73.99092661)"
1020839,86a66328,12/7/2015 16:07,Monday,Dec,7,2015,16,12,7,2015,GRAND LARCENY,FELONY,G,17,MANHATTAN,N.Y. POLICE DEPT,993666,215555,"(40.758328379, -73.9660133529999)"
1020843,e43f58cf,12/7/2015 16:40,Monday,Dec,7,2015,16,12,7,2015,ROBBERY,FELONY,F,40,BRONX,N.Y. POLICE DEPT,1007056,236733,"(40.816431907, -73.917608784)"
1020849,d2b3d39c,12/7/2015 17:00,Monday,Dec,7,2015,17,12,8,2015,GRAND LARCENY,FELONY,F,26,MANHATTAN,N.Y. POLICE DEPT,997110,235133,"(40.81206043, -73.95354438)"
1020879,6bc3af3c,8/8/2015 12:13,Saturday,Aug,8,2015,12,8,8,2015,GRAND LARCENY,FELONY,F,19,MANHATTAN,N.Y. POLICE DEPT,993570,216847,"(40.7618746900001, -73.966358084)"
1020880,9cf69298,8/8/2015 12:15,Saturday,Aug,8,2015,12,8,8,2015,ROBBERY,FELONY,F,105,QUEENS,N.Y. POLICE DEPT,1053012,187109,"(40.6799888900001, -73.752088626)"
1020990,a0649b55,2/7/2015 12:30,Saturday,Feb,7,2015,12,2,7,2015,FELONY ASSAULT,FELONY,E,102,QUEENS,N.Y. POLICE DEPT,1021576,189476,"(40.6866741330001, -73.865413839)"
1020994,5e771586,2/7/2015 13:05,Saturday,Feb,7,2015,13,2,7,2015,ROBBERY,FELONY,E,32,MANHATTAN,N.Y. HOUSING POLICE,1000515,237599,"(40.8188232970001, -73.941237759)"
1021003,128e4845,2/7/2015 14:16,Saturday,Feb,7,2015,14,2,7,2015,GRAND LARCENY,FELONY,G,115,QUEENS,N.Y. TRANSIT POLICE,1016409,211680,"(40.7476390240001, -73.883938566)"
1021004,fed448a9,2/7/2015 15:00,Saturday,Feb,7,2015,15,2,8,2015,BURGLARY,FELONY,G,63,BROOKLYN,N.Y. POLICE DEPT,1002428,167651,"(40.6268293360001, -73.934515211)"
1021052,de27c8d5,12/7/2015 17:10,Monday,Dec,7,2015,17,12,8,2015,ROBBERY,FELONY,F,40,BRONX,N.Y. POLICE DEPT,1008049,236794,"(40.8165967150001, -73.914021097)"
1021053,dbc6bd75,12/7/2015 17:15,Monday,Dec,7,2015,17,12,7,2015,ROBBERY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1015671,184579,"(40.673255919, -73.8867285009999)"
1021054,428a365e,12/7/2015 17:18,Monday,Dec,7,2015,17,12,7,2015,GRAND LARCENY,FELONY,G,42,BRONX,N.Y. POLICE DEPT,1007632,239752,"(40.824716702, -73.915517315)"
1021055,d43da4ad,12/7/2015 17:26,Monday,Dec,7,2015,17,12,8,2015,GRAND LARCENY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1029579,187863,"(40.6822094560001, -73.836568068)"
1021056,2954a160,12/7/2015 17:30,Monday,Dec,7,2015,17,12,7,2015,ROBBERY,FELONY,E,105,QUEENS,N.Y. POLICE DEPT,1053122,183027,"(40.668783906, -73.7517337469999)"
1021061,d7f34fdb,12/7/2015 17:48,Monday,Dec,7,2015,17,12,7,2015,ROBBERY,FELONY,F,40,BRONX,N.Y. POLICE DEPT,1008278,237309,"(40.8180096250001, -73.9131919279999)"
1021064,b2adf833,12/7/2015 18:00,Monday,Dec,7,2015,18,12,8,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1017471,240177,"(40.8258516810001, -73.879964849)"
1021098,2c63d5ec,8/8/2015 13:00,Saturday,Aug,8,2015,13,8,8,2015,GRAND LARCENY,FELONY,E,19,MANHATTAN,N.Y. POLICE DEPT,997701,224301,"(40.782328654, -73.9514310719999)"
1021105,2cfd95b0,8/8/2015 13:30,Saturday,Aug,8,2015,13,8,8,2015,FELONY ASSAULT,FELONY,G,41,BRONX,N.Y. TRANSIT POLICE,1013879,239551,"(40.824146269, -73.8929464829999)"
1021214,1fd27041,2/7/2015 16:00,Saturday,Feb,7,2015,16,2,7,2015,FELONY ASSAULT,FELONY,G,60,BROOKLYN,N.Y. POLICE DEPT,985600,148459,"(40.574169725, -73.995141899)"
1021215,22b259f1,2/7/2015 16:00,Saturday,Feb,7,2015,16,2,7,2015,FELONY ASSAULT,FELONY,G,60,BROOKLYN,N.Y. POLICE DEPT,985600,148459,"(40.574169725, -73.995141899)"
1021228,d7d47343,2/7/2015 17:00,Saturday,Feb,7,2015,17,2,7,2015,ROBBERY,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1020984,242288,"(40.8316318560001, -73.8672598749999)"
1021276,edaa0701,12/7/2015 18:30,Monday,Dec,7,2015,18,12,7,2015,ROBBERY,FELONY,E,44,BRONX,N.Y. POLICE DEPT,1005084,243091,"(40.8338876770001, -73.9247134079999)"
1021290,7c154007,12/7/2015 19:27,Monday,Dec,7,2015,19,12,7,2015,GRAND LARCENY,FELONY,E,61,BROOKLYN,N.Y. POLICE DEPT,995118,155709,"(40.59406298, -73.960868693)"
1021292,3a874553,12/7/2015 19:30,Monday,Dec,7,2015,19,12,8,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1019976,241900,"(40.8305710430001, -73.870904434)"
1021300,43215882,10/31/2015 14:00,Saturday,Oct,31,2015,14,11,2,2015,GRAND LARCENY,FELONY,E,19,MANHATTAN,N.Y. POLICE DEPT,997416,224310,"(40.7823537850001, -73.9524601649999)"
1021301,8846fc64,10/31/2015 14:00,Saturday,Oct,31,2015,14,11,1,2015,BURGLARY,FELONY,G,46,BRONX,N.Y. POLICE DEPT,1010979,250552,"(40.8543500530001, -73.903380861)"
1021304,28c6ba78,10/31/2015 14:30,Saturday,Oct,31,2015,14,11,3,2015,BURGLARY,FELONY,G,13,MANHATTAN,N.Y. POLICE DEPT,985711,207920,"(40.737377112, -73.994729465)"
1021311,2e1961d9,10/31/2015 15:00,Saturday,Oct,31,2015,15,11,5,2015,FELONY ASSAULT,FELONY,E,71,BROOKLYN,N.Y. POLICE DEPT,997453,181126,"(40.663824117, -73.952411269)"
1021314,3e47221f,10/31/2015 15:00,Saturday,Oct,31,2015,15,11,1,2015,BURGLARY,FELONY,G,94,BROOKLYN,N.Y. POLICE DEPT,996684,207247,"(40.7355212750001, -73.9551349069999)"
1021317,6df6292e,8/8/2015 14:15,Saturday,Aug,8,2015,14,8,8,2015,BURGLARY,FELONY,G,88,BROOKLYN,N.Y. POLICE DEPT,992826,192283,"(40.694453249, -73.96907508)"
1021332,4ff71d65,8/8/2015 15:03,Saturday,Aug,8,2015,15,8,8,2015,GRAND LARCENY,FELONY,F,110,QUEENS,N.Y. POLICE DEPT,1020829,206894,"(40.73448548, -73.868012689)"
1021333,f357fcf2,8/8/2015 15:15,Saturday,Aug,8,2015,15,8,8,2015,ROBBERY,FELONY,F,69,BROOKLYN,N.Y. HOUSING POLICE,1016435,169704,"(40.6324245710001, -73.884045262)"
1021436,ae7c204c,2/7/2015 17:30,Saturday,Feb,7,2015,17,2,7,2015,FELONY ASSAULT,FELONY,F,41,BRONX,N.Y. POLICE DEPT,1012777,237338,"(40.8180758400001, -73.896937614)"
1021452,255cfdd0,2/7/2015 19:00,Saturday,Feb,7,2015,19,2,8,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,47,BRONX,N.Y. POLICE DEPT,1028479,260208,"(40.8807824740001, -73.840057846)"
1021454,cbe698d1,2/7/2015 20:00,Saturday,Feb,7,2015,20,2,7,2015,ROBBERY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1032196,189746,"(40.6873640640001, -73.827119118)"
1021512,73e424f1,12/7/2015 20:40,Monday,Dec,7,2015,20,12,7,2015,ROBBERY,FELONY,F,84,BROOKLYN,N.Y. POLICE DEPT,987772,191476,"(40.6922416740001, -73.987300996)"
1021517,a931154d,12/7/2015 21:00,Monday,Dec,7,2015,21,12,8,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,69,BROOKLYN,N.Y. POLICE DEPT,1015906,171092,"(40.6362362400001, -73.885944631)"
1021541,c036a84,8/8/2015 15:30,Saturday,Aug,8,2015,15,8,8,2015,GRAND LARCENY,FELONY,E,9,MANHATTAN,N.Y. TRANSIT POLICE,985733,203753,"(40.7259397130001, -73.994650996)"
1021544,5104cc1b,8/8/2015 15:30,Saturday,Aug,8,2015,15,8,8,2015,BURGLARY,FELONY,G,46,BRONX,N.Y. POLICE DEPT,1010368,250581,"(40.854431478, -73.905589403)"
1021551,31634334,8/8/2015 16:00,Saturday,Aug,8,2015,16,8,8,2015,GRAND LARCENY,FELONY,E,9,MANHATTAN,N.Y. POLICE DEPT,986800,203768,"(40.725980641, -73.9908014069999)"
1021661,5bd3d328,2/7/2015 20:25,Saturday,Feb,7,2015,20,2,7,2015,ROBBERY,FELONY,G,78,BROOKLYN,N.Y. POLICE DEPT,990902,182500,"(40.6676027870001, -73.976022972)"
1021662,69c16153,2/7/2015 20:25,Saturday,Feb,7,2015,20,2,7,2015,FELONY ASSAULT,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1014175,184286,"(40.6724568830001, -73.892122889)"
1021663,6b2091ed,2/7/2015 20:30,Saturday,Feb,7,2015,20,2,8,2015,FELONY ASSAULT,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1030407,214578,"(40.755531305, -73.833399538)"
1021664,e95b55cc,2/7/2015 20:30,Saturday,Feb,7,2015,20,2,8,2015,FELONY ASSAULT,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1030407,214578,"(40.755531305, -73.833399538)"
1021668,2b911440,2/7/2015 21:00,Saturday,Feb,7,2015,21,2,8,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,103,QUEENS,N.Y. POLICE DEPT,1040260,193180,"(40.6967422210001, -73.798013721)"
